ncm,nves,nves_nm,pais_origem,fob_kg_minimo_dolar_truncado,fob_kg_maximo_dolar_truncado,fob_kg_media_dolar_truncado,fob_kg_mediana_dolar_truncado,fob_kg_desvio_padrao_dolar_truncado,fob_kg_quartil1_truncado,fob_kg_quartil3_truncado,fob_ume_minimo_dolar_truncado,fob_ume_maximo_dolar_truncado,fob_ume_media_dolar_truncado,fob_ume_mediana_dolar_truncado,fob_ume_desvio_padrao_dolar_truncado,fob_ume_quartil1_truncado,fob_ume_quartil3_truncado,vmle_soma_dolar_truncado,peso_liq_soma_truncado,qtd_ume_soma_truncado,frete_minimo_dolar_truncado,frete_media_dolar_truncado,frete_mediana_dolar_truncado,frete_maximo_dolar_truncado,frete_desvio_padrao_dolar_truncado,seguro_minimo_dolar_truncado,seguro_media_dolar_truncado,seguro_mediana_dolar_truncado,seguro_maximo_dolar_truncado,seguro_desvio_padrao_dolar_truncado,ume,ncm_str
55161200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.84,69.7,4.78,3.0,9.0,2.42,3.8,0.84,69.7,4.78,3.0,9.0,2.42,3.8,2210000.0,937000.0,937000.0,5.08,984.0,757.0,3900.0,892.0,0.0,26.0,0.0,197.0,50.3,Quilograma,55161200
55161300,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.96,8.26,5.23,4.85,2.55,3.2,6.88,2.96,8.26,5.23,4.85,2.55,3.2,6.88,103000.0,25900.0,25900.0,71.7,451.0,476.0,780.0,290.0,0.2,69.4,27.4,222.0,103.0,Quilograma,55161300
55161400,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.13,98.0,8.35,3.03,19.5,2.74,4.27,1.13,98.0,8.35,3.03,19.5,2.74,4.27,732000.0,250000.0,250000.0,39.0,840.0,905.0,2100.0,623.0,0.0,12.3,0.0,142.0,35.0,Quilograma,55161400
55162300,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.17,5.14,3.49,3.33,1.46,2.31,4.51,2.17,5.14,3.49,3.33,1.46,2.31,4.51,156000.0,50400.0,50400.0,224.0,1550.0,1450.0,3060.0,1240.0,4.18,87.0,46.0,251.0,112.0,Quilograma,55162300
55169100,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.9,7.04,4.05,3.13,1.58,2.91,4.49,2.9,7.04,4.05,3.13,1.58,2.91,4.49,146000.0,37400.0,37400.0,29.2,421.0,174.0,1510.0,541.0,0.0,31.0,8.65,135.0,46.7,Quilograma,55169100
55169200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.14,225.0,13.9,3.78,43.5,3.19,5.75,2.14,225.0,13.9,3.78,43.5,3.19,5.75,713000.0,202000.0,202000.0,1.5,679.0,438.0,3150.0,795.0,0.0,34.5,12.6,188.0,50.5,Quilograma,55169200
56012110,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",3.47,116.0,26.9,5.21,50.0,3.58,6.11,3.47,116.0,26.9,5.21,50.0,3.58,6.11,13000.0,3040.0,3040.0,3.11,124.0,156.0,191.0,78.9,0.0,0.474,0.0,1.67,0.734,Quilograma,56012110
56012190,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",4.13,1560.0,129.0,10.7,396.0,7.75,55.0,4.13,1560.0,129.0,10.7,396.0,7.75,55.0,78600.0,14900.0,14900.0,0.12,318.0,49.9,2240.0,602.0,0.0,4.15,0.0,23.4,7.71,Quilograma,56012190
56021000,"SI.56021000.AA.9999,SI.56021000.AB.0002","MATÉRIA-PRIMA: Outrasmatérias têxteis, CONSOLIDAÇÃO: Agulhado impregnado","CHINA, REPUBLICA POPULAR",1.01,6.3,3.15,1.85,2.48,1.09,5.94,1.01,6.3,3.15,1.85,2.48,1.09,5.94,139000.0,47200.0,47200.0,119.0,637.0,400.0,2180.0,697.0,0.0,30.0,2.42,175.0,60.6,Quilograma,56021000
56021000,"SI.56021000.AA.9999,SI.56021000.AB.9999","MATÉRIA-PRIMA: Outrasmatérias têxteis, CONSOLIDAÇÃO: Outros","CHINA, REPUBLICA POPULAR",0.0227,10.6,2.07,1.19,2.55,0.501,2.1,0.0227,10.6,2.07,1.19,2.55,0.501,2.1,113000.0,41100.0,41100.0,0.07,416.0,119.0,3960.0,806.0,0.0,10.0,0.05,161.0,37.0,Quilograma,56021000
56022100,S/NVE,S/NVE,ALEMANHA,60.8,411.0,233.0,229.0,162.0,85.7,381.0,60.8,411.0,233.0,229.0,162.0,85.7,381.0,4370.0,14.3,14.3,0.0,17.3,0.375,73.6,30.0,0.0,0.183,0.065,0.76,0.294,Quilograma,56022100
56022900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.823,382.0,30.8,2.33,91.5,1.84,8.81,0.823,382.0,30.8,2.33,91.5,1.84,8.81,184000.0,90100.0,90100.0,0.09,1040.0,101.0,8650.0,2450.0,0.0,13.9,0.0,205.0,49.6,Quilograma,56022900
56029000,S/NVE,S/NVE,ALEMANHA,9.82,2980.0,608.0,452.0,709.0,63.6,836.0,9.82,2980.0,608.0,452.0,709.0,63.6,836.0,15500.0,331.0,331.0,0.0,0.891,0.295,7.23,1.67,0.0,0.287,0.03,2.95,0.688,Quilograma,56029000
56029000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.981,5940.0,89.1,15.5,450.0,3.12,27.3,0.981,5940.0,89.1,15.5,450.0,3.12,27.3,356000.0,139000.0,139000.0,0.0,179.0,2.36,9920.0,790.0,0.0,0.714,0.03,39.3,3.21,Quilograma,56029000
56029000,S/NVE,S/NVE,ESTADOS UNIDOS,16.5,1320.0,414.0,221.0,509.0,38.3,503.0,16.5,1320.0,414.0,221.0,509.0,38.3,503.0,21000.0,319.0,319.0,0.93,103.0,35.5,579.0,178.0,0.0,1.64,0.495,8.39,2.63,Quilograma,56029000
56029000,S/NVE,S/NVE,ITALIA,2.28,174.0,51.6,31.7,65.8,2.54,58.9,2.28,174.0,51.6,31.7,65.8,2.54,58.9,7660.0,1040.0,1040.0,6.12,128.0,31.8,846.0,290.0,0.0,0.431,0.045,2.33,0.801,Quilograma,56029000
56029000,S/NVE,S/NVE,JAPAO,13.9,1410.0,349.0,157.0,420.0,117.0,326.0,13.9,1410.0,349.0,157.0,420.0,117.0,326.0,42600.0,134.0,134.0,0.02,59.8,0.82,598.0,138.0,0.0,4.07,0.08,34.6,8.85,Quilograma,56029000
56029000,S/NVE,S/NVE,TAILANDIA,3.19,333.0,84.4,12.2,121.0,4.28,88.4,3.19,333.0,84.4,12.2,121.0,4.28,88.4,19800.0,2460.0,2460.0,0.76,200.0,93.0,852.0,288.0,0.04,1.1,0.22,9.44,2.54,Quilograma,56029000
56031130,SI.56031130.AA.0005,CONSOLIDAÇÃO: Filamento contínuo,PARAGUAI,1.32,1.85,1.65,1.75,0.241,1.34,1.83,1.32,1.85,1.65,1.75,0.241,1.34,1.83,115000.0,68300.0,68300.0,8.24,245.0,175.0,925.0,290.0,0.0,10.4,0.0,38.7,15.7,Quilograma,56031130
56031190,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.67,2.79,2.24,2.33,0.296,2.13,2.35,1.67,2.79,2.24,2.33,0.296,2.13,2.35,324000.0,147000.0,147000.0,1000.0,1910.0,2030.0,2280.0,454.0,0.0,29.5,41.0,46.0,18.3,Quilograma,56031190
56031240,SI.56031240.AA.0002,CONSOLIDAÇÃO: Termoligado,"CHINA, REPUBLICA POPULAR",1.2,2.43,1.61,1.78,0.399,1.2,1.79,1.2,2.43,1.61,1.78,0.399,1.2,1.79,155000.0,85400.0,85400.0,50.7,727.0,561.0,2100.0,628.0,0.0,10.3,7.53,63.7,17.9,Quilograma,56031240
56031240,SI.56031240.AA.0005,CONSOLIDAÇÃO: Filamento contínuo,PARAGUAI,1.35,2.09,1.8,1.85,0.222,1.76,1.91,1.35,2.09,1.8,1.85,0.222,1.76,1.91,188000.0,101000.0,101000.0,16.1,172.0,176.0,400.0,107.0,0.0,28.7,0.0,140.0,45.7,Quilograma,56031240
56031290,"SI.56031290.AA.9999,SI.56031290.AB.9999","CONSOLIDAÇÃO: Outros, ACONDICIONAMENTO: Outros","CHINA, REPUBLICA POPULAR",2.6,9.78,6.7,7.22,3.3,4.77,9.15,2.6,9.78,6.7,7.22,3.3,4.77,9.15,3010.0,695.0,695.0,1.07,8.0,4.58,21.7,9.66,0.0,0.192,0.085,0.6,0.283,Quilograma,56031290
56031330,SI.56031330.AA.0001,CONSOLIDAÇÃO: Agulhado,"CHINA, REPUBLICA POPULAR",1.04,1.26,1.1,1.05,0.108,1.04,1.1,1.04,1.26,1.1,1.05,0.108,1.04,1.1,67900.0,61700.0,61700.0,736.0,1110.0,1050.0,1600.0,365.0,0.0,5.28,0.0,21.1,10.5,Quilograma,56031330
56031330,SI.56031330.AA.0005,CONSOLIDAÇÃO: Filamento contínuo,"CHINA, REPUBLICA POPULAR",1.51,48.4,14.9,1.7,22.6,1.65,24.9,1.51,48.4,14.9,1.7,22.6,1.65,24.9,51000.0,27300.0,27300.0,98.8,998.0,1120.0,1890.0,587.0,0.0,14.9,3.19,70.0,25.5,Quilograma,56031330
56031340,SI.56031340.AA.0005,CONSOLIDAÇÃO: Filamento contínuo,PARAGUAI,1.3,1.95,1.74,1.8,0.228,1.73,1.85,1.3,1.95,1.74,1.8,0.228,1.73,1.85,39300.0,21900.0,21900.0,47.0,104.0,109.0,158.0,51.8,0.0,22.5,16.7,51.5,23.7,Quilograma,56031340
56031420,SI.56031420.AA.9999,CONSOLIDAÇÃO: Outros,"CHINA, REPUBLICA POPULAR",1.08,17.8,7.16,3.49,7.2,2.08,11.7,1.08,17.8,7.16,3.49,7.2,2.08,11.7,47400.0,30400.0,30400.0,0.09,604.0,533.0,1310.0,611.0,0.0,23.9,0.12,161.0,60.5,Quilograma,56031420
56031490,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.161,800.0,22.8,0.904,131.0,0.31,1.3,0.161,800.0,22.8,0.904,131.0,0.31,1.3,156000.0,39000.0,39000.0,0.2,514.0,273.0,7180.0,1190.0,0.0,5.86,0.24,161.0,26.6,Quilograma,56031490
56039190,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.79,6.34,2.99,2.49,1.44,2.3,2.69,1.79,6.34,2.99,2.49,1.44,2.3,2.69,1230000.0,451000.0,451000.0,0.67,3210.0,3430.0,7600.0,1990.0,0.0,19.2,19.6,38.3,12.4,Quilograma,56039190
56039220,SI.56039220.AA.0003,CONSOLIDAÇÃO: Hidroentrelaçado,"CHINA, REPUBLICA POPULAR",1.38,2.25,1.67,1.58,0.327,1.4,1.78,1.38,2.25,1.67,1.58,0.327,1.4,1.78,478000.0,309000.0,309000.0,1120.0,5530.0,5080.0,9730.0,3300.0,0.0,66.7,24.3,240.0,95.6,Quilograma,56039220
56039220,SI.56039220.AA.0003,CONSOLIDAÇÃO: Hidroentrelaçado,ISRAEL,2.07,2.32,2.21,2.19,0.0798,2.17,2.27,2.07,2.32,2.21,2.19,0.0798,2.17,2.27,472000.0,213000.0,213000.0,214.0,961.0,856.0,1600.0,466.0,10.0,31.2,35.0,50.0,13.5,Quilograma,56039220
56039220,SI.56039220.AA.9999,CONSOLIDAÇÃO: Outros,"CHINA, REPUBLICA POPULAR",0.626,3.97,1.97,1.47,1.06,1.39,1.87,0.626,3.97,1.97,1.47,1.06,1.39,1.87,333000.0,189000.0,189000.0,350.0,2330.0,1750.0,5400.0,1600.0,0.0,18.9,0.0,176.0,51.0,Quilograma,56039220
56039290,"SI.56039290.AA.9999,SI.56039290.AB.9999","CONSOLIDAÇÃO: Outros, ACONDICIONAMENTO: Outros","CHINA, REPUBLICA POPULAR",0.912,15.7,6.69,4.75,4.22,3.83,9.5,0.912,15.7,6.69,4.75,4.22,3.83,9.5,70000.0,17500.0,17500.0,1.33,267.0,131.0,1380.0,331.0,0.0,1.86,1.55,9.92,2.3,Quilograma,56039290
56039410,SI.56039410.AA.0001,CONSOLIDAÇÃO: Agulhado,"CHINA, REPUBLICA POPULAR",0.923,8.23,2.94,1.0,3.13,0.961,3.77,0.923,8.23,2.94,1.0,3.13,0.961,3.77,61700.0,33100.0,33100.0,0.01,620.0,415.0,1680.0,534.0,0.0,20.0,1.47,198.0,56.4,Quilograma,56039410
56039410,SI.56039410.AA.9999,CONSOLIDAÇÃO: Outros,"CHINA, REPUBLICA POPULAR",1.18,16.5,7.34,2.77,7.58,1.37,16.4,1.18,16.5,7.34,2.77,7.58,1.37,16.4,128000.0,62500.0,62500.0,0.18,1380.0,673.0,6200.0,2090.0,0.0,41.1,1.31,270.0,93.6,Quilograma,56039410
56039490,S/NVE,S/NVE,ALEMANHA,4.13,423.0,140.0,15.2,191.0,4.16,253.0,4.13,423.0,140.0,15.2,191.0,4.16,253.0,70100.0,16700.0,16700.0,1.79,586.0,12.2,1490.0,795.0,0.04,30.1,0.14,76.7,41.2,Quilograma,56039490
56039490,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.19,13.1,1.83,1.75,1.5,1.02,1.96,0.19,13.1,1.83,1.75,1.5,1.02,1.96,375000.0,165000.0,165000.0,6.21,417.0,287.0,4190.0,459.0,0.0,8.16,0.42,964.0,82.0,Quilograma,56039490
56041000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.666,251.0,24.6,2.56,62.8,1.45,4.06,0.666,251.0,24.6,2.56,62.8,1.45,4.06,99500.0,42000.0,42000.0,0.02,166.0,85.6,1200.0,270.0,0.0,2.3,0.0,21.7,5.97,Quilograma,56041000
56049090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.42,12.6,7.29,7.28,4.91,2.99,11.8,1.42,12.6,7.29,7.28,4.91,2.99,11.8,15900.0,4600.0,4600.0,0.21,43.6,10.8,156.0,62.2,0.0,2.11,0.0,9.91,3.65,Quilograma,56049090
56060000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.48,11.3,6.48,6.44,3.03,4.38,8.64,1.48,11.3,6.48,6.44,3.03,4.38,8.64,1130000.0,215000.0,215000.0,34.1,2190.0,1250.0,9100.0,2530.0,0.0,67.0,25.4,494.0,124.0,Quilograma,56060000
56072900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.995,4.02,2.05,1.68,1.08,1.44,2.33,0.995,4.02,2.05,1.68,1.08,1.44,2.33,6650.0,5250.0,5250.0,3.95,82.2,52.5,201.0,85.1,0.0,0.14,0.0,0.67,0.268,Quilograma,56072900
56074900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.761,17.2,4.54,2.7,4.49,1.61,5.99,0.761,17.2,4.54,2.7,4.49,1.61,5.99,107000.0,47600.0,47600.0,1.69,373.0,117.0,3150.0,704.0,0.0,0.758,0.0,4.83,1.37,Quilograma,56074900
56075011,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.541,135.0,14.3,4.06,29.3,1.83,13.8,0.541,135.0,14.3,4.06,29.3,1.83,13.8,102000.0,57900.0,57900.0,0.09,195.0,14.1,2840.0,596.0,0.0,0.212,0.0,3.01,0.635,Quilograma,56075011
56075011,S/NVE,S/NVE,ESTADOS UNIDOS,2.98,4800.0,303.0,33.6,1040.0,19.5,56.4,2.98,4800.0,303.0,33.6,1040.0,19.5,56.4,7550.0,1730.0,1730.0,0.07,50.7,3.79,850.0,184.0,0.0,1.4,0.03,29.0,6.33,Quilograma,56075011
56075019,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.76,122.0,19.5,4.53,39.1,1.56,12.3,0.76,122.0,19.5,4.53,39.1,1.56,12.3,101000.0,14800.0,14800.0,22.6,351.0,55.4,1600.0,517.0,0.0,30.0,0.0,267.0,88.8,Quilograma,56075019
56075090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.597,128.0,10.5,3.24,21.0,1.64,9.86,0.597,128.0,10.5,3.24,21.0,1.64,9.86,187000.0,68000.0,68000.0,0.48,288.0,48.7,4900.0,778.0,0.0,3.01,0.0,45.7,9.44,Quilograma,56075090
56075090,S/NVE,S/NVE,ESTADOS UNIDOS,8.48,1330.0,348.0,28.0,654.0,21.9,355.0,8.48,1330.0,348.0,28.0,654.0,21.9,355.0,5410.0,301.0,301.0,9.79,604.0,294.0,1820.0,838.0,0.0,0.612,0.0,2.45,1.22,Quilograma,56075090
56079010,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.17,13.9,5.02,2.83,4.79,2.47,6.61,0.17,13.9,5.02,2.83,4.79,2.47,6.61,4010.0,1600.0,1600.0,1.65,29.8,21.6,79.6,29.8,0.0,0.331,0.0,1.22,0.521,Quilograma,56079010
56079090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.541,37.6,10.7,5.08,12.3,2.77,13.0,0.541,37.6,10.7,5.08,12.3,2.77,13.0,64100.0,34300.0,34300.0,3.86,476.0,83.1,2550.0,732.0,0.0,16.6,0.22,112.0,33.8,Quilograma,56079090
56081100,"SI.56081100.AA.0001,SI.56081100.AB.0001","MATÉRIA PRIMA: Nylon monofilamento, MEDIDA DO DIÂMETRO DO FIO(mm): Até 0,25","CHINA, REPUBLICA POPULAR",0.654,5.37,2.87,2.34,1.8,1.58,4.3,0.654,5.37,2.87,2.34,1.8,1.58,4.3,67700.0,22400.0,22400.0,8.41,439.0,523.0,968.0,408.0,0.0,1.2,0.0,7.47,2.78,Quilograma,56081100
56081100,"SI.56081100.AA.0001,SI.56081100.AB.0002","MATÉRIA PRIMA: Nylon monofilamento, MEDIDA DO DIÂMETRO DO FIO(mm): Superior a 0,25 até 0,40","CHINA, REPUBLICA POPULAR",0.654,4.25,2.41,2.01,1.67,1.04,4.07,0.654,4.25,2.41,2.01,1.67,1.04,4.07,23400.0,14400.0,14400.0,49.7,260.0,341.0,389.0,154.0,0.0,2.35,0.0,11.7,5.27,Quilograma,56081100
56081100,"SI.56081100.AA.0001,SI.56081100.AB.0003","MATÉRIA PRIMA: Nylon monofilamento, MEDIDA DO DIÂMETRO DO FIO(mm): Superior a 0,40 até 0,60","CHINA, REPUBLICA POPULAR",0.654,3.79,1.87,1.53,1.39,0.949,2.46,0.654,3.79,1.87,1.53,1.39,0.949,2.46,46900.0,33000.0,33000.0,55.9,674.0,514.0,1610.0,724.0,0.0,12.5,0.0,50.1,25.0,Quilograma,56081100
56081100,"SI.56081100.AA.0001,SI.56081100.AB.9999","MATÉRIA PRIMA: Nylon monofilamento, MEDIDA DO DIÂMETRO DO FIO(mm): Outros","CHINA, REPUBLICA POPULAR",0.654,2.02,1.38,1.42,0.639,0.949,1.85,0.654,2.02,1.38,1.42,0.639,0.949,1.85,9740.0,8090.0,8090.0,77.8,199.0,162.0,395.0,140.0,0.0,0.602,0.0,2.41,1.2,Quilograma,56081100
56081100,"SI.56081100.AA.0003,SI.56081100.AB.9999","MATÉRIA PRIMA: Polietileno, MEDIDA DO DIÂMETRO DO FIO(mm): Outros","CHINA, REPUBLICA POPULAR",0.981,6.26,2.42,1.82,1.92,1.6,2.05,0.981,6.26,2.42,1.82,1.92,1.6,2.05,52700.0,32300.0,32300.0,139.0,575.0,393.0,1460.0,537.0,0.0,7.27,4.53,19.7,8.39,Quilograma,56081100
56081100,"SI.56081100.AA.9999,SI.56081100.AB.9999","MATÉRIA PRIMA: Outros, MEDIDA DO DIÂMETRO DO FIO(mm): Outros","CHINA, REPUBLICA POPULAR",1.02,10.6,3.81,3.33,3.37,1.42,4.41,1.02,10.6,3.81,3.33,3.37,1.42,4.41,41600.0,20700.0,20700.0,1.9,408.0,328.0,1090.0,419.0,0.0,6.63,1.35,37.6,13.7,Quilograma,56081100
56081900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.928,1740.0,57.2,3.52,293.0,2.52,12.7,0.928,1740.0,57.2,3.52,293.0,2.52,12.7,382000.0,134000.0,134000.0,0.4,609.0,152.0,8570.0,1490.0,0.0,3.77,0.0,50.0,10.8,Quilograma,56081900
56089000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.25,6.93,3.11,1.92,2.31,1.65,4.27,1.25,6.93,3.11,1.92,2.31,1.65,4.27,8300.0,3980.0,3980.0,5.82,113.0,36.0,486.0,186.0,0.0,0.35,0.0,1.86,0.745,Quilograma,56089000
56090090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.654,1760.0,76.7,8.68,293.0,1.98,32.6,0.654,1760.0,76.7,8.68,293.0,1.98,32.6,71300.0,14200.0,14200.0,0.01,351.0,17.4,8930.0,1490.0,0.0,5.14,0.04,71.0,13.1,Quilograma,56090090
56090090,S/NVE,S/NVE,ESTADOS UNIDOS,6.83,620.0,170.0,125.0,172.0,56.3,218.0,6.83,620.0,170.0,125.0,172.0,56.3,218.0,3670.0,80.7,80.7,0.12,17.4,1.36,138.0,38.9,0.0,0.00923,0.0,0.05,0.0165,Quilograma,56090090
57019000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.43,107.0,14.7,1.21,37.6,1.01,1.96,0.278,66.7,9.33,1.0,23.2,0.807,1.81,33300.0,25700.0,58300.0,0.02,582.0,136.0,1700.0,718.0,0.0,0.0625,0.0,0.5,0.176,Metro Quadrado,57019000
57021000,S/NVE,S/NVE,INDIA,1.51,7.38,3.7,3.05,2.13,1.97,4.1,5.19,15.9,8.29,6.08,3.77,5.97,10.0,37000.0,12000.0,4450.0,12.3,218.0,113.0,950.0,276.0,0.0,3.21,0.0,37.1,10.2,Metro Quadrado,57021000
57022000,S/NVE,S/NVE,INDIA,0.74,1.65,1.16,1.14,0.346,0.889,1.42,3.04,8.69,5.64,5.03,2.04,4.3,7.3,93400.0,92100.0,19900.0,215.0,1090.0,1080.0,1740.0,613.0,0.0,5.36,6.65,9.03,3.57,Metro Quadrado,57022000
57024200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.944,37.3,4.23,1.59,7.24,1.47,3.69,0.139,53.7,4.38,1.23,10.2,0.916,2.54,235000.0,172000.0,336000.0,0.45,650.0,283.0,1870.0,681.0,0.0,2.58,0.0,56.9,10.6,Metro Quadrado,57024200
57024200,S/NVE,S/NVE,EGITO,3.22,5.17,3.76,3.61,0.597,3.36,3.84,4.74,10.3,5.94,5.45,1.64,4.97,6.13,455000.0,129000.0,84500.0,354.0,504.0,435.0,842.0,157.0,0.0,6.72,0.0,45.1,15.1,Metro Quadrado,57024200
57024200,S/NVE,S/NVE,INDIA,1.89,10.9,6.24,5.28,3.09,4.56,8.2,13.0,26.4,22.0,25.0,5.56,20.0,25.0,25300.0,4600.0,1230.0,1.76,107.0,29.3,253.0,120.0,0.0,17.8,1.43,56.1,25.8,Metro Quadrado,57024200
57024200,S/NVE,S/NVE,TURQUIA,1.36,8.9,3.66,3.31,2.11,2.39,4.19,1.38,17.6,6.61,5.18,4.14,4.11,6.8,352000.0,116000.0,68200.0,5.21,295.0,75.0,1540.0,425.0,0.0,36.8,0.03,172.0,58.0,Metro Quadrado,57024200
57029200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.14,9.35,2.03,1.38,1.76,1.27,1.86,0.156,2930.0,124.0,0.966,556.0,0.811,1.87,236000.0,174000.0,408000.0,2.92,600.0,114.0,2850.0,856.0,0.0,0.36,0.0,7.96,1.63,Metro Quadrado,57029200
57029900,S/NVE,S/NVE,INDIA,2.49,13.4,8.0,7.27,3.82,4.8,12.0,3.04,70.1,15.9,11.1,17.8,6.8,17.5,149000.0,40600.0,29000.0,1.78,457.0,19.5,3500.0,883.0,0.0,2.14,0.1,10.2,3.62,Metro Quadrado,57029900
57032900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",3.85,116.0,23.3,4.89,45.7,4.6,5.04,3.34,21800.0,3840.0,247.0,8820.0,9.64,641.0,261000.0,48000.0,15800.0,110.0,1230.0,1570.0,2050.0,884.0,0.0,18.9,0.15,67.5,30.0,Metro Quadrado,57032900
57032900,S/NVE,S/NVE,ESTADOS UNIDOS,5.08,103.0,18.9,6.45,34.2,5.78,9.28,15.4,1140.0,165.0,18.4,394.0,16.5,37.0,205000.0,35100.0,12100.0,91.7,1200.0,671.0,4680.0,1480.0,0.0,41.2,10.0,207.0,70.5,Metro Quadrado,57032900
57033100,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.725,2.67,1.31,1.29,0.501,0.95,1.38,0.0531,67.2,6.94,1.62,16.5,1.14,2.63,315000.0,292000.0,817000.0,3.46,1560.0,1490.0,5460.0,1630.0,0.0,67.5,5.95,500.0,134.0,Metro Quadrado,57033100
57033900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.844,12.4,3.08,2.32,2.62,1.39,3.53,0.000131,10.7,3.72,3.1,3.08,1.68,5.45,277000.0,106000.0,12100000.0,1.68,1030.0,908.0,2850.0,881.0,0.0,10.6,0.265,92.0,20.3,Metro Quadrado,57033900
57033900,S/NVE,S/NVE,INDIA,1.04,6.91,4.26,4.15,2.1,3.38,5.7,5.96,66.6,19.8,12.1,23.2,8.45,13.9,73000.0,21400.0,7120.0,77.2,1150.0,898.0,3100.0,1250.0,0.2,10.9,4.59,45.4,17.1,Metro Quadrado,57033900
57039000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.1,3.81,1.79,1.17,1.06,1.12,1.99,0.432,12400.0,2330.0,1240.0,3930.0,15.9,1510.0,124000.0,102000.0,14400.0,80.9,1020.0,1400.0,1690.0,670.0,0.0,0.0,0.0,0.0,0.0,Metro Quadrado,57039000
57039000,S/NVE,S/NVE,INDIA,0.862,28.5,6.64,4.7,6.37,3.51,7.74,3.39,1050.0,74.3,6.66,261.0,5.31,11.9,168000.0,64400.0,20800.0,13.0,763.0,233.0,2700.0,867.0,0.0,18.1,1.68,156.0,40.5,Metro Quadrado,57039000
57050000,",",", ","CHINA, REPUBLICA POPULAR",1.14,4.64,2.57,2.25,1.68,1.22,3.6,0.49,5.25,2.56,2.26,1.97,1.7,3.12,20100.0,8010.0,14300.0,1.21,332.0,60.4,1200.0,585.0,0.0,1.4,0.0,5.62,2.81,Metro Quadrado,57050000
57050000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.399,14.7,3.44,2.44,2.95,1.51,4.95,0.132,195.0,11.2,2.74,31.6,1.17,6.66,1210000.0,526000.0,746000.0,0.23,619.0,203.0,4600.0,929.0,0.0,2.75,0.0,39.4,7.46,Metro Quadrado,57050000
57050000,S/NVE,S/NVE,ESTADOS UNIDOS,4.31,488.0,76.6,33.8,132.0,19.5,68.8,1.66,124.0,46.9,45.3,36.8,17.4,59.7,12600.0,324.0,218.0,1.2,265.0,34.8,1280.0,472.0,0.0,0.0,0.0,0.0,0.0,Metro Quadrado,57050000
57050000,S/NVE,S/NVE,INDIA,1.72,7.3,4.99,5.56,2.15,3.29,6.98,1.44,14.3,6.53,6.24,3.65,3.5,8.77,64900.0,25600.0,20300.0,1.58,317.0,39.8,1490.0,518.0,0.0,4.83,0.04,44.4,12.7,Metro Quadrado,57050000
57050000,S/NVE,S/NVE,PARAGUAI,2.66,5.93,4.41,4.3,0.864,3.91,4.58,1.6,17.2,4.14,1.8,5.21,1.8,3.07,687000.0,160000.0,307000.0,9.25,219.0,196.0,500.0,170.0,0.0,68.6,13.5,206.0,77.8,Metro Quadrado,57050000
58013600,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.96,5.91,3.86,3.81,1.07,3.32,4.42,1.96,5.91,3.86,3.81,1.07,3.32,4.42,318000.0,90500.0,90500.0,52.0,358.0,244.0,1500.0,324.0,0.0,1.86,0.0,14.2,4.28,Quilograma,58013600
